query;driver;collectionSize;singleCollectionSegmentCount;pairCollectionSegmentCount;connectionSegmentCount;multiQueryCount;rootIdFilterCount;rootValueInListFilterCount;rootEqualityFilterCount;rootNumberRangeFilterCount;nestedIdFilterCount;nestedValueInListFilterCount;nestedEqualityFilterCount;nestedNumberRangeFilterCount;firstFilterDepth;onlyResultFraction;dynamicFilterFraction;dynamicResultFraction;phase;iteration;duration
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]   .grand2_children_owns_pets grand2_children 'since' in [, , , , , , , , , , , , , , , ]  [since, nickname] [name, age, _id], limit: null;postgres;100;1;1;2;3;0;2;0;0;2;3;0;0;0;0.2857142857142857;0.0;0.7142857142857143;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children_owns_pets pets 'since' in [, , , , , , , , , , , , , , , , , ]   .grand2_children_owns_pets grand2_children 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  [since, nickname] [name, age, _id], limit: null;postgres;100;1;1;2;3;0;2;0;0;2;3;0;0;0;0.42857142857142855;0.0;0.5714285714285714;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets 'since' in [, , , , , , , , , , , , , , , , , ]  [since, nickname] [name, age, _id].grand2_children_owns_pets grand2_children 'since' in [, , , , , , , , , , , , , , , , , ]  [since, nickname] [name, age, _id], limit: null;postgres;100;1;1;2;3;0;2;0;0;2;3;0;0;0;0.7142857142857143;0.0;0.42857142857142855;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children_owns_pets pets  'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [since, nickname] [name, age, _id].grand2_children_owns_pets grand2_children 'since' in [, , , , , , , , , , , , , , , ]   .grand3_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id], limit: null;postgres;100;2;1;2;4;0;3;0;0;2;3;0;0;0;0.5;0.0;0.625;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children_owns_pets pets 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , ]   .pets_child 'age' in [, , , , , , , , , , , , , , , ] [name, age, _id].grand2_children_owns_pets_child grand2_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] [since, nickname] [name, age, _id], limit: null;postgres;100;2;1;2;3;0;3;0;0;2;3;0;0;0;0.625;0.0;0.5;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children_owns_pets pets 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ]   .pets_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand2_children_owns_pets_child grand2_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , ]  , limit: null;postgres;100;2;1;2;3;0;3;0;0;2;3;0;0;0;0.25;0.0;0.875;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]   .pets_child 'age' in [, , , , , , , , , , , , , ] .grand2_children_owns_pets_child grand2_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ]  , limit: null;postgres;100;2;1;2;3;0;3;0;0;2;3;0;0;0;0.125;0.0;0.875;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets  'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  .pets_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets_child grand2_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] [since, nickname] [name, age, _id], limit: null;postgres;100;2;1;2;3;0;3;0;0;2;3;0;0;0;0.25;0.0;0.75;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets  'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  .pets_child 'age' in [, , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets_child grand2_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ]  .grand3_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] , limit: null;postgres;100;3;1;2;4;0;4;0;0;2;3;0;0;0;0.0;0.0;1.0;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets 'since' in [, , , , , , , , , , , , , , , , , , , , , ]  [since, nickname] [name, age, _id].pets_child 'age' in [, , , , , , , , , , , , , ] .pets_grand_child 'age' in [, , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets_grand_child grand2_children  'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [since, nickname] [name, age, _id], limit: null;postgres;100;1;2;2;4;0;3;0;0;2;4;0;0;0;0.5555555555555556;0.1111111111111111;0.5555555555555556;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets 'since' in [, , , , , , , , , , , , , , , , , , , ]  [since, nickname] [name, age, _id].pets_child 'age' in [, , , , , , , , , , , , , ] .pets_grand_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets_grand_child grand2_children 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , ]   , limit: null;postgres;100;1;2;2;4;0;3;0;0;2;4;0;0;0;0.2222222222222222;0.0;0.8888888888888888;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets  'age' in [, , , , , , , , , , , , , , , , , ]  .pets_child 'age' in [, , , , , , , , , , , , , , , ] .pets_grand_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets_grand_child grand2_children 'since' in [, , , , , , , , , , , , , , , , , , , ]   , limit: null;postgres;100;1;2;2;4;0;3;0;0;2;4;0;0;0;0.0;0.0;1.0;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets  'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  .pets_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].pets_grand_child 'age' in [, , , , , , , , , , , , , , , , , ] [name, age, _id].grand2_children_owns_pets_grand_child grand2_children 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ]   , limit: null;postgres;100;1;2;2;4;0;3;0;0;2;4;0;0;0;0.2222222222222222;0.0;1.0;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children_owns_pets pets  'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  .pets_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .pets_grand_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets_grand_child grand2_children 'since' in [, , , , , , , , , , , , , , , , , , , ]   .grand3_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] , limit: null;postgres;100;2;2;2;5;0;4;0;0;2;4;0;0;0;0.0;0.0;1.0;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets 'since' in [, , , , , , , , , , , , , , , ]   .grand3_children_owns_pets grand3_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ]  , limit: null;postgres;100;0;2;2;4;0;2;0;0;2;4;0;0;0;0.125;0.125;0.875;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  [since, nickname] [name, age, _id].grand3_children_owns_pets grand3_children  'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  , limit: null;postgres;100;0;2;2;4;0;2;0;0;2;4;0;0;0;0.25;0.125;0.875;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets  'age' in [, , , , , , , , , , , , , , , , , ] [since, nickname] [name, age, _id].grand3_children_owns_pets grand3_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , ] [since, nickname] [name, age, _id], limit: null;postgres;100;0;2;2;4;0;2;0;0;2;4;0;0;0;0.625;0.25;0.5;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand2_children_owns_pets pets  'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  .grand3_children_owns_pets grand3_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [since, nickname] [name, age, _id], limit: null;postgres;100;0;2;2;4;0;2;0;0;2;4;0;0;0;0.375;0.25;0.625;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand2_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets  'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  .pets_child 'age' in [, , , , , , , , , , , , , , , ] .grand3_children_owns_pets_child grand3_children 'since' in [, , , , , , , , , , , , , , , , , , , ]   , limit: null;postgres;100;1;2;2;4;0;3;0;0;2;4;0;0;0;0.1111111111111111;0.1111111111111111;0.8888888888888888;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets  'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , ]  .pets_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand3_children_owns_pets_child grand3_children 'since' in [, , , , , , , , , , , , , , , , , , , ]   , limit: null;postgres;100;1;2;2;4;0;3;0;0;2;4;0;0;0;0.1111111111111111;0.1111111111111111;0.8888888888888888;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand2_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand2_children_owns_pets pets 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]   .pets_child 'age' in [, , , , , , , , , , , , , ] [name, age, _id].grand3_children_owns_pets_child grand3_children 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , ]   , limit: null;postgres;100;1;2;2;4;0;3;0;0;2;4;0;0;0;0.5555555555555556;0.0;0.5555555555555556;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]   .pets_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand3_children_owns_pets_child grand3_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ]  , limit: null;postgres;100;1;2;2;4;0;3;0;0;2;4;0;0;0;0.0;0.0;1.0;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets  'age' in [, , , , , , , , , , , , , ] [since, nickname] [name, age, _id].pets_child 'age' in [, , , , , , , , , , , , , , , ] .pets_grand_child 'age' in [, , , , , , , , , , , , , , , , , ] .grand3_children_owns_pets_grand_child grand3_children  'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ]  , limit: null;postgres;100;0;3;2;5;0;3;0;0;2;5;0;0;0;0.2;0.2;0.9;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand2_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets 'since' in [, , , , , , , , , , , , , , , , , , , ]   .pets_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].pets_grand_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand3_children_owns_pets_grand_child grand3_children 'nickname' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]   , limit: null;postgres;100;0;3;2;5;0;3;0;0;2;5;0;0;0;0.2;0.0;0.9;build;1;0s
users 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand2_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets  'age' in [, , , , , , , , , , , , , , , ]  .pets_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].pets_grand_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand3_children_owns_pets_grand_child grand3_children  'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] [since, nickname] [name, age, _id], limit: null;postgres;100;0;3;2;5;0;3;0;0;2;5;0;0;0;0.7;0.2;0.5;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] .grand2_children_owns_pets pets 'since' in [, , , , , , , , , , , , , , , , , , , ]   .pets_child 'animal' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ] .pets_grand_child 'age' in [, , , , , , , , , , , , , , , , , ] [name, age, _id].grand3_children_owns_pets_grand_child grand3_children 'since' in [, , , , , , , , , , , , , , , , , , , ]   , limit: null;postgres;100;0;3;2;5;0;3;0;0;2;5;0;0;0;0.1;0.0;1.0;build;1;0s
users 'age' in [, , , , , , , , , , , , , , , , , , , , , , , ] .children 'age' in [, , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] [name, age, _id].grand2_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand3_children 'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , ] .grand3_children_owns_pets pets 'since' in [, , , , , , , , , , , , , , , , , , , ]   .grand4_children_owns_pets grand4_children  'name' in [, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ]  , limit: null;postgres;100;1;2;2;4;0;3;0;0;2;4;0;0;0;0.2222222222222222;0.1111111111111111;0.7777777777777778;build;1;0s
